#Length	31289863
25	3707	100
3719	5643	100
5653	6796	100
6805	9819	100
9866	9884	100
9892	14918	100
14980	15002	100
15019	15050	100
15074	15081	100
15093	15210	100
15244	15264	100
15280	15508	100
15536	15569	100
15570	15589	100
15591	15668	100
15678	15773	100
15774	15901	100
15921	15992	100
16007	16464	100
16482	16540	100
16557	16571	100
16580	16605	100
16622	16687	100
16700	16715	100
16727	16750	100
16752	16896	100
16902	17094	100
17098	17173	100
17180	17343	100
17345	17440	100
17451	18278	100
18279	18382	100
18393	18514	100
18531	18910	100
18921	19133	100
19148	19705	100
19712	20212	100
20213	20219	100
20229	21144	100
21158	21183	100
21197	21372	100
21392	21476	100
21481	21498	100
21514	21549	100
21571	21727	100
21764	21770	100
21773	21821	100
21834	21854	100
21860	22179	100
22196	23112	100
23136	23289	100
23304	23322	100
23329	23361	100
23379	23411	100
23441	23460	100
23462	24966	100
24975	26306	100
26322	27431	100
27437	28228	100
28247	28273	100
28314	28834	100
28850	28889	100
28898	28929	100
28933	28947	100
29014	29021	100
29047	29054	100
29143	29169	100
29183	29197	100
29580	29598	100
29664	29671	100
30252	30259	100
30287	30328	100
30433	30537	100
30586	30636	100
30641	30677	100
30962	30986	100
31161	31172	100
31220	31229	100
31328	31336	100
31396	31408	100
31797	32172	100
32186	32588	100
32602	32945	100
34288	34318	100
34425	34527	100
34631	34673	100
34704	34711	100
34756	34764	100
34802	34809	100
35108	35116	100
35546	35552	100
36338	36375	100
36405	36425	100
36856	36865	100
36869	36897	100
36983	37022	100
37187	37194	100
37377	37588	100
37615	37713	100
37733	37751	100
37770	37810	100
37824	37842	100
37861	38044	100
38071	38109	100
38257	38296	100
38304	38331	100
38348	38438	100
38454	38490	100
38499	38578	100
38603	38611	100
38623	38645	100
38676	38698	100
38811	38821	100
38841	38892	100
38911	38934	100
38990	38997	100
38998	39058	100
39154	39212	100
39223	39233	100
39251	39263	100
39308	39323	100
39373	39404	100
39437	39673	100
39694	39746	100
39766	39779	100
39849	39859	100
39880	40362	100
40363	40375	100
40396	40403	100
40443	40451	100
40467	40621	100
40639	40886	100
40899	40937	100
41058	41424	100
41433	41591	100
41601	41635	100
41656	41753	100
41771	41824	100
41857	41923	100
41936	41942	100
42111	42126	100
42160	42179	100
42206	42214	100
42259	42267	100
42275	42295	100
42301	42322	100
42419	42435	100
42498	42504	100
42588	42602	100
42692	42709	100
42727	42749	100
43057	43063	100
43073	43127	100
43135	43161	100
43170	43183	100
43287	43295	100
43324	43615	100
43647	43666	100
43682	43900	100
43901	44605	100
44606	44614	100
44633	45202	100
45238	45261	100
45277	45700	100
45708	45783	100
45801	45807	100
45824	46022	100
46039	46431	100
46436	46722	100
46737	46749	100
46761	46798	100
46830	46864	100
46903	46911	100
46921	46987	100
46993	47008	100
47025	47036	100
47042	47166	100
47181	47210	100
47248	47481	100
47495	47543	100
47561	47581	100
47597	48115	100
48125	48149	100
48170	48230	100
48236	48275	100
48296	48312	100
48329	48622	100
48624	48637	100
48662	48669	100
48682	48696	100
48720	48737	100
48753	48762	100
48769	48798	100
48811	48854	100
48882	48934	100
48948	49153	100
49471	49504	100
49525	49532	100
49553	51229	100
51268	51278	100
51311	51460	100
51508	51522	100
51535	51542	100
51544	51627	100
51638	51768	100
51769	52624	100
52652	52664	100
52807	52813	100
52910	52920	100
53040	53080	100
53570	53576	100
53599	53618	100
53652	53678	100
53759	53826	100
53827	53841	100
53874	53981	100
53982	53991	100
54006	54085	100
54121	54132	100
54140	54148	100
54469	54489	100
54571	54631	100
54652	54662	100
54666	54677	100
54738	54769	100
54801	54810	100
55005	55011	100
55015	55034	100
55158	55176	100
55367	55536	100
55554	55646	100
55652	55838	100
55854	55890	100
55909	55963	100
55981	55990	100
56002	56018	100
56061	56137	100
56149	56156	100
56173	56192	100
56211	56405	100
56417	56439	100
56440	56451	100
56454	56771	100
56790	56908	100
56915	56959	100
56972	57052	100
57063	57182	100
57212	57220	100
57233	57249	100
57291	57299	100
57528	57534	100
57553	57573	100
57655	57661	100
57681	57724	100
57741	57905	100
57917	58166	100
58188	58709	100
58744	58946	100
58956	59232	100
59242	59436	100
59445	59550	100
59553	59819	100
59838	59938	100
59953	59977	100
60024	60367	100
60368	60618	100
60625	60633	100
60693	60736	100
60750	60809	100
60827	60835	100
60853	61089	100
61100	61175	100
61212	61240	100
61278	61354	100
61370	61428	100
61438	61817	100
61831	62101	100
62117	62184	100
62211	62249	100
62262	62427	100
62441	62563	100
62593	63221	100
63244	63270	100
63365	63413	100
63415	63567	100
63582	63678	100
63679	63700	100
63718	63730	100
63737	63771	100
63780	63795	100
63803	63870	100
63876	63994	100
63996	64143	100
64144	64193	100
64227	64578	100
64581	64718	100
64736	64811	100
64828	64929	100
64944	64956	100
64971	65014	100
65015	65148	100
65149	65242	100
65291	65317	100
65366	65373	100
65393	65422	100
65431	65442	100
65450	65549	100
65553	65567	100
65568	65648	100
65662	65795	100
65830	65840	100
65893	66037	100
66041	66218	100
66274	66293	100
66356	66454	100
66455	66499	100
66504	66593	100
66598	66609	100
66628	66785	100
66789	66807	100
66813	67339	100
67451	67530	100
67549	67593	100
67605	69183	100
69185	69553	100
69564	69572	100
69577	69606	100
69622	69628	100
69634	70397	100
70401	70470	100
70476	70516	100
70526	70686	100
70703	70709	100
70718	70729	100
70734	70796	100
70806	70832	100
70837	70849	100
70853	71000	100
71002	71024	100
71054	71066	100
71089	71134	100
71151	71163	100
71198	71211	100
71272	71338	100
71344	71367	100
71370	71517	100
71540	71571	100
71615	72035	100
72036	72205	100
72222	73090	100
73103	73560	100
73562	73943	100
73957	74688	100
74694	74816	100
74844	74871	100
74888	74973	100
74983	75267	100
75282	75336	100
75340	75558	100
75582	75589	100
75597	75834	100
75850	75961	100
75969	75990	100
76003	76255	100
76258	76870	100
76879	77512	100
77517	78561	100
78578	79327	100
79336	79346	100
79353	80012	100
80019	80327	100
80336	83326	100
83334	83425	100
83441	83601	100
83609	83957	100
83970	86952	100
86961	86968	100
86969	86975	100
86981	86990	100
86994	87070	100
87086	88874	100
88903	88942	100
