#Length	33728924
1	52	100
76	104	100
192	219	100
255	352	100
420	467	100
468	532	100
533	540	100
541	553	100
560	638	100
653	705	100
728	745	100
749	809	100
815	935	100
964	973	100
1006	1028	100
1029	1117	100
1119	1132	100
1157	1169	100
1210	1262	100
1274	1280	100
1298	1318	100
1320	1333	100
1358	1413	100
1423	1458	100
1461	1566	100
1567	1623	100
1631	1659	100
1661	1681	100
1690	1746	100
1753	1792	100
1802	1830	100
1841	1862	100
1865	1918	100
1950	2088	100
2174	2216	100
2225	2266	100
2267	2325	100
2337	2346	100
2349	2361	100
2372	2385	100
2391	2400	100
2404	2454	100
2459	2569	100
2574	2592	100
2601	2610	100
2618	2628	100
2632	2655	100
2667	2682	100
2684	2714	100
2718	2753	100
2760	2797	100
2809	2922	100
2927	2972	100
2989	3026	100
3027	3060	100
3072	3107	100
3116	3154	100
3218	3258	100
3293	3338	100
3352	3399	100
3400	3432	100
3445	3531	100
3582	3640	100
3648	3684	100
3697	3778	100
3799	3841	100
3856	3868	100
3897	3954	100
3976	4002	100
4021	4091	100
4099	4105	100
4166	4183	100
4196	4275	100
4283	4380	100
4430	4441	100
4461	4557	100
4575	4615	100
4627	4753	100
4814	4889	100
4919	4929	100
4964	4982	100
5004	5036	100
5054	5068	100
5121	5152	100
5161	5199	100
5229	5271	100
5282	5295	100
5376	5408	100
5413	5423	100
5441	5451	100
5461	5509	100
5524	5570	100
5606	5614	100
5624	5631	100
5650	5749	100
5765	5786	100
5789	5808	100
5882	5914	100
5916	5922	100
5923	5976	100
5981	6043	100
6707	6721	100
7143	7151	100
9614	9624	100
9756	9768	100
10246	10253	100
10254	10267	100
10272	10282	100
10781	10787	100
11803	11841	100
11884	11922	100
11962	11972	100
12005	12031	100
12035	12071	100
12092	12102	100
12127	12223	100
12224	12240	100
12888	12895	100
12928	12939	100
12961	12988	100
13022	13029	100
13051	13192	100
13193	13225	100
13232	13355	100
13358	13409	100
13414	13442	100
13467	13473	100
13480	13494	100
13512	13521	100
13539	13571	100
13597	13693	100
13722	13739	100
13774	13809	100
13827	13866	100
13883	13994	100
14010	14033	100
14049	14059	100
14071	14127	100
14137	14181	100
14197	14209	100
14233	14265	100
14289	14401	100
14411	14417	100
16017	16037	100
16071	16094	100
17515	17533	100
17672	17838	100
17840	17868	100
17897	18022	100
18037	18719	100
18736	18888	100
18902	18916	100
18937	19179	100
19190	19292	100
19308	19365	100
19376	19391	100
19408	19595	100
19598	19667	100
19697	19768	100
19781	19809	100
19839	20018	100
20028	20090	100
20100	20113	100
20156	20194	100
20206	20251	100
20264	20302	100
20320	20751	100
20765	21178	100
21183	21443	100
21453	21697	100
21702	22252	100
22261	22333	100
22338	22530	100
22545	23208	100
23211	23952	100
23966	24162	100
24180	24193	100
24210	24451	100
24456	24794	100
24796	24964	100
24977	25260	100
25277	25300	100
25336	25837	100
25859	25871	100
25911	25925	100
25967	25978	100
26685	26692	100
27974	27999	100
28019	28035	100
28420	28469	100
28473	28526	100
28548	28729	100
28736	28747	100
28763	28775	100
28790	28821	100
28838	28863	100
28880	28909	100
28926	28941	100
28958	28984	100
29044	29129	100
29140	29152	100
29170	29201	100
29226	29272	100
29350	29372	100
29444	29483	100
29509	29530	100
29554	29622	100
29648	29661	100
29681	29704	100
29817	29841	100
29844	30029	100
30038	30143	100
30157	30174	100
30178	30220	100
30224	30234	100
30267	30880	100
30890	32630	100
32636	32677	100
32678	32711	100
32734	32754	100
32770	32789	100
32797	32810	100
32879	32914	100
32950	33185	100
33219	33236	100
33253	33322	100
33336	33377	100
33415	33433	100
33468	33524	100
33544	33637	100
33649	33667	100
33691	33713	100
33735	33765	100
33784	33926	100
33942	34411	100
34428	34475	100
34488	34499	100
34515	34818	100
34841	34991	100
35043	35569	100
35600	35651	100
35666	35813	100
35830	36109	100
36118	36236	100
36256	36315	100
36325	36464	100
36490	36518	100
36531	38998	100
39009	39181	100
39196	39223	100
39232	39238	100
39245	39328	100
39352	39361	100
39375	39433	100
39452	39493	100
39501	39593	100
39607	39616	100
39634	39682	100
39690	39706	100
39798	40426	100
40440	40530	100
40538	40563	100
40583	40624	100
40644	40663	100
40705	40728	100
40746	40760	100
40781	40796	100
40806	40840	100
40904	40911	100
41019	41040	100
41079	41091	100
41097	41108	100
41117	41146	100
41170	41182	100
41224	41259	100
41266	41292	100
41333	41352	100
41424	41439	100
41446	41489	100
41586	41624	100
41642	41742	100
41764	41777	100
41785	41792	100
41798	41814	100
41829	41878	100
41948	41958	100
41971	42016	100
42017	42111	100
42126	42256	100
42265	42440	100
42490	42647	100
42718	42746	100
42767	42789	100
42805	42841	100
42897	42907	100
42987	42995	100
43008	43055	100
43079	43109	100
43181	43202	100
43234	43247	100
43266	43278	100
43320	43345	100
43360	43392	100
43394	43427	100
43449	43458	100
43528	43539	100
43562	43595	100
43613	43623	100
43684	43699	100
43763	43778	100
43797	43815	100
43885	43908	100
43928	43955	100
43960	43977	100
43993	44002	100
44030	44036	100
44069	44124	100
44156	44194	100
44253	44302	100
44418	44430	100
44468	44505	100
44522	44531	100
44558	44581	100
44582	44607	100
44624	44742	100
44795	44812	100
44815	44866	100
44876	45050	100
45051	45076	100
45084	45173	100
45180	45270	100
45280	45297	100
45352	45374	100
45380	45444	100
45448	45470	100
45513	45582	100
45604	45631	100
45664	45789	100
45805	45831	100
45847	45930	100
45942	45953	100
45975	46042	100
46053	46067	100
46084	46091	100
46112	46173	100
46196	46326	100
46332	46368	100
46386	46459	100
46473	46683	100
46693	46738	100
46748	46779	100
46782	46810	100
46815	46998	100
47007	47148	100
47162	47279	100
47280	47383	100
47399	47437	100
47454	47491	100
47498	47505	100
47512	47745	100
47747	48230	100
48231	48295	100
48305	48331	100
48342	50084	100
50089	50344	100
50362	50664	100
50672	50772	100
50834	50848	100
50864	50926	100
50932	51006	100
51012	51475	100
51509	51733	100
51738	51884	100
51891	52127	100
52143	52429	100
52433	53095	100
53115	53633	100
53643	53671	100
53680	53713	100
53715	53740	100
53751	53820	100
53824	54032	100
54051	54087	100
54103	54216	100
54234	54563	100
54577	54585	100
54618	54722	100
54776	54876	100
54892	54913	100
54943	55686	100
55696	55703	100
55713	55832	100
55835	56197	100
56203	56680	100
56688	56718	100
56750	56764	100
56771	56836	100
56862	56936	100
56943	57020	100
57064	57093	100
57127	57148	100
57155	57221	100
57226	57269	100
57279	57727	100
57734	57754	100
57759	57765	100
57803	57810	100
58194	58811	100
58813	59317	100
59334	59904	100
59934	59991	100
59998	60385	100
60390	60653	100
60668	63009	100
63012	65750	100
65752	65776	100
65805	66933	100
66938	68157	100
68375	68383	100
68417	68425	100
68682	68698	100
68789	68798	100
68966	68999	100
69016	69029	100
69032	69062	100
69106	69112	100
69586	69601	100
69636	69675	100
69783	69789	100
69987	70014	100
70204	70224	100
70230	70243	100
70276	70295	100
70312	70340	100
70394	70405	100
70410	70416	100
70512	70521	100
70690	70953	100
70954	71388	100
71402	71477	100
71497	71911	100
71916	71932	100
71953	72462	100
72538	72547	100
72625	72637	100
72662	72679	100
72684	73673	100
73687	74055	100
74061	74109	100
74141	74177	100
74199	74228	100
74250	74320	100
74345	74353	100
74397	74579	100
74584	74662	100
74688	74699	100
74705	74717	100
74719	74815	100
74824	74834	100
74954	74960	100
75014	75055	100
75063	75073	100
75172	75189	100
75239	75247	100
75330	75351	100
75357	75365	100
75373	75381	100
75404	75413	100
75420	75463	100
75473	75557	100
75585	75637	100
75659	75694	100
75742	75753	100
75757	75791	100
75801	75814	100
75820	75831	100
75834	75864	100
75873	76030	100
76040	76071	100
76078	76092	100
76101	76138	100
76144	76168	100
76209	76338	100
76371	76387	100
76479	76503	100
76538	76659	100
76660	76673	100
76676	76686	100
76713	76719	100
76746	76757	100
76773	76786	100
76798	76810	100
76821	76844	100
76914	76926	100
76992	77068	100
77084	77235	100
77263	77313	100
77330	77364	100
77372	77396	100
77411	77420	100
77437	77444	100
77466	77499	100
77524	77560	100
77585	77608	100
77645	77651	100
77661	77701	100
77707	77718	100
77730	77737	100
77792	77805	100
77810	77819	100
77830	78075	100
78160	78172	100
78189	78216	100
78364	78378	100
78407	78418	100
78472	78478	100
78628	78664	100
78701	78721	100
78722	78728	100
78741	78751	100
78817	78855	100
78886	78925	100
78929	78940	100
78955	78974	100
79003	79035	100
79061	79246	100
79255	79807	100
79809	80093	100
80102	80178	100
80179	80218	100
80229	80300	100
80318	80776	100
80783	81165	100
81170	81191	100
84942	84951	100
84988	85008	100
85333	85348	100
85374	85396	100
85782	85798	100
86473	86479	100
87393	87404	100
87405	87411	100
87522	87540	100
87568	87583	100
87640	87664	100
89761	89784	100
89811	89834	100
90014	90040	100
91955	91962	100
95077	95084	100
95101	95115	100
95144	95167	100
95314	95325	100
95346	95352	100
95453	95462	100
95478	95486	100
95585	95616	100
97481	97495	100
97649	97659	100
97660	97677	100
97853	97863	100
97898	97907	100
97969	97993	100
98041	98059	100
98066	98075	100
98118	98129	100
98153	98165	100
98261	98271	100
98292	98327	100
98348	98356	100
98440	98446	100
98544	98612	100
98652	98658	100
98670	98686	100
98732	98755	100
98765	98790	100
98793	98865	100
98875	98903	100
98918	98957	100
98963	99002	100
99005	99023	100
99030	99038	100
99097	99104	100
99180	99195	100
99198	99652	100
99668	99702	100
99725	99791	100
99796	99875	100
99876	99901	100
99910	99926	100
100094	100148	100
100241	100263	100
100285	100298	100
100311	100355	100
100362	100388	100
100459	100737	100
101242	101269	100
101271	101325	100
101335	101350	100
101368	101390	100
101477	101531	100
101681	101706	100
101714	101758	100
101759	101838	100
101843	101887	100
101943	101951	100
101958	101964	100
101969	101992	100
101993	102309	100
102326	102430	100
102467	102473	100
102587	102598	100
102605	102623	100
102626	102665	100
102671	102710	100
102725	102753	100
102763	102787	100
102788	102863	100
102873	102899	100
102908	102928	100
103021	103058	100
103259	103298	100
103318	103335	100
103338	103402	100
103919	103932	100
104005	104014	100
104059	104075	100
104146	104153	100
104206	104241	100
104258	104269	100
104528	104535	100
105015	105022	100
106074	106082	100
106978	106985	100
107074	107081	100
107102	107108	100
107701	107710	100
107732	107741	100
107778	107904	100
107954	107963	100
108255	108265	100
108274	108284	100
108374	108387	100
108654	108663	100
109859	109871	100
112120	112136	100
112832	112848	100
112874	112890	100
113351	113367	100
113513	113536	100
113606	113613	100
113643	113652	100
113678	113695	100
113716	113729	100
113821	113840	100
114079	114108	100
114285	114321	100
114347	114358	100
114365	114385	100
114411	114803	100
114813	114879	100
114916	114932	100
114991	115031	100
115240	115247	100
115282	115308	100
115333	115344	100
115360	115366	100
115372	115426	100
115436	115493	100
115595	115619	100
115669	115683	100
115725	115731	100
115762	115777	100
115837	115974	100
115975	115994	100
116272	116280	100
116617	116629	100
116654	116671	100
116895	116922	100
117060	117071	100
117099	117110	100
117117	117129	100
117397	117404	100
117447	117453	100
117502	117524	100
123314	123326	100
123901	123917	100
123934	123943	100
123951	123971	100
126430	126458	100
126473	126492	100
126517	126567	100
126620	126636	100
126655	126670	100
130716	130725	100
130789	130799	100
131315	131502	100
131517	131537	100
131567	131642	100
131659	131716	100
131735	131753	100
131769	131776	100
131803	131845	100
131872	131892	100
131926	131948	100
131979	132014	100
132036	132109	100
132123	132136	100
132172	132250	100
132262	132282	100
132354	132368	100
132415	132433	100
132442	132454	100
132522	132557	100
132579	132640	100
132659	132681	100
132690	132819	100
132823	132850	100
136705	136739	100
137416	137431	100
137449	137464	100
137772	137791	100
138075	138084	100
138091	138100	100
138424	138443	100
138901	138947	100
138948	138959	100
138980	138987	100
139039	139049	100
139224	139235	100
139256	139263	100
141835	141850	100
142539	142549	100
142582	142591	100
142626	142641	100
142800	142825	100
143135	143146	100
143633	143646	100
143777	143802	100
144130	144162	100
144839	144875	100
145003	145016	100
145047	145063	100
147138	147145	100
148437	148490	100
148496	148507	100
148525	148821	100
148836	148943	100
148948	148955	100
152991	153619	100
153631	153638	100
153643	153750	100
153765	153912	100
153922	154273	100
155532	155569	100
155579	155632	100
155637	155742	100
155765	155796	100
155802	155837	100
156115	156140	100
156170	156196	100
159457	159465	100
159466	159473	100
159490	159504	100
159565	159577	100
159682	159694	100
161372	161399	100
161423	161453	100
162437	162446	100
162866	162872	100
164326	164351	100
164621	164637	100
164653	164659	100
164744	164752	100
164783	164802	100
164825	164856	100
164980	165037	100
165053	165101	100
165118	165129	100
165172	165186	100
165248	165333	100
165335	165418	100
165434	165554	100
165606	165617	100
165704	165712	100
165783	165820	100
166045	166072	100
166106	166113	100
166128	166185	100
166442	166456	100
168778	168789	100
169405	169414	100
169495	169507	100
169525	169543	100
169548	169563	100
169567	169576	100
169685	169692	100
169702	169727	100
169755	169806	100
169884	169900	100
169936	169947	100
170327	170364	100
170459	170471	100
170502	170512	100
170538	170547	100
170704	170711	100
171459	171465	100
171512	171521	100
171525	171579	100
171635	171687	100
172022	172045	100
172058	172074	100
172796	172804	100
172834	172850	100
173039	173046	100
173054	173076	100
173424	173551	100
173555	173593	100
173594	173726	100
173729	173746	100
173748	173918	100
173921	174070	100
174167	174407	100
174425	174745	100
174784	174808	100
174850	174870	100
174875	174930	100
174932	175033	100
175050	175058	100
175061	175111	100
175118	175130	100
175132	175216	100
175241	175460	100
175575	175640	100
175747	175787	100
175801	175825	100
175828	175867	100
176072	176110	100
176214	176248	100
176263	176282	100
176287	176301	100
176308	176336	100
177606	177614	100
179706	179712	100
180250	180259	100
180389	180399	100
180400	180411	100
180644	180654	100
180663	180678	100
180695	180702	100
180732	180742	100
180974	181008	100
181030	181045	100
181089	181095	100
181113	181162	100
181181	181263	100
181267	181282	100
181283	181412	100
181445	181718	100
181729	181805	100
181811	181821	100
181841	181898	100
181917	181950	100
181953	182046	100
182066	182080	100
182093	182278	100
182279	182358	100
182373	182448	100
182455	182466	100
182496	182503	100
182512	182556	100
182600	182612	100
182627	182668	100
182691	182717	100
182742	182814	100
182864	182892	100
182904	182971	100
183003	183040	100
183047	183121	100
183128	183179	100
183188	183255	100
183278	183299	100
183439	183589	100
183609	183749	100
183753	183784	100
184088	184099	100
184117	184126	100
184130	184169	100
184252	184262	100
184281	184289	100
184328	184446	100
184513	184524	100
184534	184575	100
184597	184606	100
184644	184693	100
184749	184763	100
184801	184868	100
184919	184931	100
184937	184967	100
184988	184998	100
185061	185070	100
185072	185102	100
185150	185214	100
185233	185241	100
185286	185302	100
185354	185369	100
185376	185441	100
185459	185471	100
185482	185539	100
185559	185574	100
185625	185687	100
185712	185747	100
185855	185894	100
185907	185917	100
185946	185984	100
185994	186043	100
186109	186120	100
